Index,p_calibrated_nps,p_calibrated_nps_cal
69,0.246605629724835,0.26387884231091896
70,0.23901899623670508,0.255996101422554
71,0.2974075676171439,0.25163052331092234
72,0.2980713009750816,0.2591797511080016
73,0.2579817195568866,0.24922665872958907
74,0.23329306534994154,0.2533223590354024
75,0.2817376347468436,0.25550859239318185
76,0.23786614061048775,0.2626369556806408
77,0.26595988508347007,0.2623890303959627
78,0.23272575270264356,0.2604110636122129
79,0.23159401331169704,0.2673761053010772
80,0.2653406263003462,0.2509077508875949
81,0.246605629724835,0.25211313870180974
82,0.23786614061048775,0.25259636729801954
83,0.23786614061048775,0.2497062019934829
84,0.24366864115675133,0.24946635343441698
85,0.2430840970511949,0.2562400846086791
86,0.23046612441853243,0.2958561188717079
87,0.23159401331169704,0.24946635343441698
88,0.23102958736143672,0.24922665872958907
89,0.30408300785573505,0.2594257105377026
90,0.2616444694933319,0.26462578004796306
91,0.24837921359123974,0.2545354052892549
92,0.23046612441853243,0.25697294816461486
93,0.2321594018891565,0.24946635343441698
94,0.5507606153739956,0.2721692056844967
95,0.25495509505084873,0.3345171843312404
96,0.26472228939950543,0.2533223590354024
97,0.23671711582024138,0.25550859239318185
98,0.3259963239377482,0.26863223713515383
99,0.2513541106073722,0.2567285080374613
100,0.41372243310083345,0.24922665872958907
101,0.3544868813853185,0.27752898792843583
102,0.23159401331169704,0.2616461598103055
103,0.23102958736143672,0.25770718149734234
104,0.3847997995202549,0.2509077508875949
105,0.2321594018891565,0.24922665872958907
106,0.23046612441853243,0.2506671337938237
107,0.23046612441853243,0.24898711792736358
108,0.23046612441853243,0.25114852153880235
109,0.23046612441853243,0.2506671337938237
110,0.23102958736143672,0.2497062019934829
111,0.2321594018891565,0.2497062019934829
112,0.25255067541971915,0.24946635343441698
113,0.31699494758174174,0.2626369556806408
114,0.24601633176188248,0.2673761053010772
115,0.2299036248521578,0.254049728107903
116,0.278536926167621,0.2528382114175303
117,0.24719587647789226,0.255996101422554
118,0.2299036248521578,0.25259636729801954
119,0.23046612441853243,0.2709026610103361
120,0.2299036248521578,0.25356466242722453
121,0.26906996956330886,0.2550216935323606
122,0.25255067541971915,0.2497062019934829
123,0.24601633176188248,0.263630163845688
124,0.2299036248521578,0.2506671337938237
125,0.2678231820260563,0.2661237099011442
126,0.2407554533433066,0.24922665872958907
127,0.23046612441853243,0.27496861638104225
128,0.24837921359123974,0.2562400846086791
129,0.23102958736143672,0.27984583374254635
130,0.3000676028717521,0.24898711792736358
131,0.3566690313136283,0.25770718149734234
132,0.2299036248521578,0.2589339433372941
133,0.23443057448169372,0.2547784730557208
134,0.2709470128318671,0.260164498164464
135,0.2401756785387489,0.2506671337938237
136,0.35231077083822365,0.27727229099787787
137,0.2882056326094671,0.2528382114175303
138,0.2321594018891565,0.2579522300624085
139,0.23844208982484444,0.24994620435810794
140,0.25016131760801674,0.25991808412788864
141,0.23844208982484444,0.40601136654356823
142,0.2299036248521578,0.4057025648552503
143,0.23102958736143672,0.2594257105377026
144,0.25016131760801674,0.2562400846086791
145,0.32044129901759005,0.273439451035263
146,0.27981452826530473,0.24994620435810794
147,0.23329306534994154,0.25114852153880235
148,0.23046612441853243,0.26288503173414757
149,0.28366875234271505,0.2611516677931992
150,0.246605629724835,0.29505639901723113
151,0.23102958736143672,0.26812933660839905
152,0.24719587647789226,0.3246143960964323
153,0.23102958736143672,0.255996101422554
154,0.23102958736143672,0.25770718149734234
155,0.23557192584461503,0.25844278301710927
156,0.2665800646850597,0.2538071188027468
157,0.2849605959943928,0.25211313870180974
158,0.2696947368633029,0.3096409264906668
159,0.23046612441853243,0.2574622849532736
160,0.2653406263003462,0.25770718149734234
161,0.28238045234101905,0.267125327018197
162,0.2395968593203726,0.24922665872958907
163,0.24191786745953953,0.24922665872958907
164,0.2321594018891565,0.2711556734223759
165,0.25016131760801674,0.25235467637528797
166,0.23046612441853243,0.2497062019934829
167,0.23046612441853243,0.28477558134301445
168,0.23046612441853243,0.2497062019934829
169,0.23557192584461503,0.2547784730557208
170,0.23729114910795968,0.26288503173414757
171,0.3000676028717521,0.2982627989282162
172,0.2561629366725455,0.2550216935323606
173,0.29278541607295966,0.25550859239318185
174,0.246605629724835,0.25648422016617844
175,0.2299036248521578,0.2497062019934829
176,0.23614404123899943,0.24922665872958907
177,0.2598089055161663,0.2693877059391195
178,0.23046612441853243,0.24994620435810794
179,0.24601633176188248,0.3162489908710615
180,0.24191786745953953,0.2533223590354024
181,0.24837921359123974,0.28817851059442723
182,0.2672011640288392,0.2506671337938237
183,0.30948360040098066,0.264875059847429
184,0.2875548680372812,0.2626369556806408
185,0.47477237165282127,0.25526506666350934
186,0.2598089055161663,0.24922665872958907
187,0.23329306534994154,0.276246968041631
188,0.23159401331169704,0.2589339433372941
189,0.2321594018891565,0.24922665872958907
190,0.23386133941775789,0.2538071188027468
191,0.23046612441853243,0.24946635343441698
192,0.2641048754323242,0.25697294816461486
193,0.24191786745953953,0.28036229137605784
194,0.23046612441853243,0.2550216935323606
195,0.3266941925951483,0.24946635343441698
196,0.23729114910795968,0.24922665872958907
197,0.23729114910795968,0.254049728107903
198,0.3088056345111748,0.2574622849532736
199,0.2395968593203726,0.25721754048940465
200,0.23500077010621354,0.25235467637528797
201,0.2407554533433066,0.2509077508875949
202,0.2954214932005034,0.2977270088368268
203,0.25737452371158587,0.30772797595108314
204,0.23844208982484444,0.24946635343441698
205,0.27662725305941527,0.2518717543297415
206,0.2843142319263106,0.25429249028830736
207,0.24719587647789226,0.32601976956166795
208,0.2321594018891565,0.2557522706650723
209,0.3088056345111748,0.25042667030774496
210,0.23500077010621354,0.25697294816461486
211,0.2531503702913418,0.2528382114175303
212,0.23557192584461503,0.2497062019934829
213,0.23901899623670508,0.26762703304198515
214,0.25255067541971915,0.27984583374254635
215,0.23901899623670508,0.2868668295452066
216,0.25919891138108236,0.2616461598103055
217,0.2513541106073722,0.27369394331819674
218,0.23729114910795968,0.3137620713761268
219,0.2585898490853164,0.24946635343441698
220,0.3654565270114706,0.25211313870180974
221,0.25016131760801674,0.2631332584904517
222,0.25016131760801674,0.26787811016863244
223,0.2299036248521578,0.2497062019934829
224,0.2740936394572615,0.31211003760067735
225,0.3273928295237755,0.2793299582018235
226,0.2817376347468436,0.2633816358831941
227,0.24778707133322905,0.30121952219251025
228,0.2299036248521578,0.2604110636122129
229,0.9518690792242147,0.2545354052892549
230,0.2430840970511949,0.2562400846086791
231,0.23786614061048775,0.25770718149734234
232,0.2579817195568866,0.25697294816461486
233,0.23272575270264356,0.255996101422554
234,0.33796301156266334,0.2547784730557208
235,0.24601633176188248,0.24946635343441698
236,0.2709470128318671,0.300142420769626
237,0.26103168553096545,0.25526506666350934
238,0.4937975393739847,0.264875059847429
239,0.48745109374372797,0.24922665872958907
240,0.23046612441853243,0.34427879043820514
241,0.27346249756390306,0.25163052331092234
242,0.3863038303248551,0.25844278301710927
243,0.24778707133322905,0.2666242191140195
244,0.2489723025405126,0.2616461598103055
245,0.23844208982484444,0.2661237099011442
246,0.23500077010621354,0.25991808412788864
247,0.447957851965647,0.25550859239318185
248,0.23557192584461503,0.25648422016617844
249,0.2628728204423532,0.2626369556806408
250,0.23046612441853243,0.24922665872958907
251,0.23443057448169372,0.263630163845688
252,0.2641048754323242,0.2780428206232203
253,0.23046612441853243,0.25429249028830736
254,0.23046612441853243,0.26139883825471244
255,0.24601633176188248,0.24922665872958907
256,0.23046612441853243,0.25648422016617844
257,0.25919891138108236,0.273439451035263
258,0.23046612441853243,0.25844278301710927
259,0.23102958736143672,0.2497062019934829
260,0.23729114910795968,0.25308020868102804
261,0.25255067541971915,0.2509077508875949
262,0.24191786745953953,0.2506671337938237
263,0.23102958736143672,0.2721692056844967
264,0.3088056345111748,0.25550859239318185
265,0.246605629724835,0.26288503173414757
266,0.3465378890669797,0.24922665872958907
267,0.23844208982484444,0.25819743058894706
268,0.2321594018891565,0.28373340488534626
269,0.24601633176188248,0.24922665872958907
270,0.3472570755710606,0.26863223713515383
271,0.3000676028717521,0.25550859239318185
272,0.2299036248521578,0.254049728107903
273,0.23159401331169704,0.2594257105377026
274,0.23046612441853243,0.25697294816461486
275,0.36031916679538667,0.2528382114175303
276,0.23671711582024138,0.24922665872958907
277,0.23443057448169372,0.25042667030774496
278,0.23046612441853243,0.2545354052892549
279,0.23557192584461503,0.2574622849532736
280,0.245427983265105,0.2591797511080016
281,0.23557192584461503,0.24946635343441698
282,0.23046612441853243,0.24946635343441698
283,0.23046612441853243,0.266373889635645
284,0.23901899623670508,0.25042667030774496
285,0.2299036248521578,0.26562379994597446
286,0.23614404123899943,0.2579522300624085
287,0.23443057448169372,0.2557522706650723
288,0.23901899623670508,0.25721754048940465
289,0.24133618317406047,0.2706497970140768
290,0.2585898490853164,0.2547784730557208
291,0.2321594018891565,0.25018636047929826
292,0.246605629724835,0.260164498164464
293,0.23729114910795968,0.2824339285361378
294,0.23272575270264356,0.26065778040836796
295,0.23329306534994154,0.2824339285361378
296,0.23500077010621354,0.2876534099336857
297,0.3472570755710606,0.24922665872958907
298,0.23901899623670508,0.25308020868102804
299,0.30812849106889934,0.25211313870180974
300,0.24250050561675954,0.267125327018197
301,0.23443057448169372,0.31431380289388083
302,0.44246943890589036,0.2673761053010772
303,0.4029858448566147,0.2528382114175303
304,0.23102958736143672,0.2889672302064984
305,0.2772629116732629,0.24922665872958907
306,0.2641048754323242,0.24946635343441698
307,0.23102958736143672,0.2509077508875949
308,0.2967446874112341,0.3970872139940298
309,0.23386133941775789,0.3970872139940298
310,0.23671711582024138,0.2497062019934829
311,0.2448405848988441,0.2626369556806408
312,0.2321594018891565,0.2562400846086791
313,0.2299036248521578,0.25356466242722453
314,0.34510161972429243,0.24994620435810794
315,0.24719587647789226,0.260164498164464
316,0.2299036248521578,0.24946635343441698
317,0.24133618317406047,0.2518717543297415
318,0.2321594018891565,0.3025689858311552
319,0.23844208982484444,0.2611516677931992
320,0.286255971794883,0.24946635343441698
321,0.25495509505084873,0.24898711792736358
322,0.3654565270114706,0.2509077508875949
323,0.25495509505084873,0.26189363239558155
324,0.2980713009750816,0.40015710432096663
325,0.23443057448169372,0.277785831165439
326,0.40834320595537477,0.2739485831521723
327,0.24366864115675133,0.2868668295452066
328,0.24366864115675133,0.2579522300624085
329,0.2299036248521578,0.25844278301710927
330,0.24250050561675954,0.25429249028830736
331,0.3893183848370969,0.26387884231091896
332,0.2299036248521578,0.3093672464363144
333,0.23046612441853243,0.25308020868102804
334,0.2407554533433066,0.24946635343441698
335,0.27472568719957563,0.24922665872958907
336,0.2561629366725455,0.2547784730557208
337,0.23102958736143672,0.2562400846086791
338,0.2901631739899459,0.2845148213222726
339,0.2628728204423532,0.25042667030774496
340,0.2849605959943928,0.2651244898096321
341,0.23329306534994154,0.263630163845688
342,0.23329306534994154,0.2731851063836568
343,0.245427983265105,0.254049728107903
344,0.245427983265105,0.26139883825471244
345,0.245427983265105,0.2533223590354024
346,0.40834320595537477,0.2506671337938237
347,0.3654565270114706,0.25526506666350934
348,0.23272575270264356,0.2594257105377026
349,0.25435258093170715,0.24946635343441698
350,0.23557192584461503,0.26090464848983624
351,0.24837921359123974,0.25356466242722453
352,0.23159401331169704,0.25819743058894706
353,0.23046612441853243,0.2533223590354024
354,0.2299036248521578,0.24994620435810794
355,0.23159401331169704,0.24922665872958907
356,0.24719587647789226,0.2509077508875949
357,0.23500077010621354,0.24946635343441698
358,0.23272575270264356,0.3550528989954802
359,0.23386133941775789,0.25018636047929826
360,0.2740936394572615,0.24946635343441698
361,0.23046612441853243,0.2509077508875949
362,0.23443057448169372,0.2876534099336857
363,0.24133618317406047,0.25018636047929826
364,0.24425413731573867,0.24994620435810794
365,0.23901899623670508,0.25018636047929826
366,0.23159401331169704,0.2808793303913314
367,0.23443057448169372,0.2579522300624085
368,0.2856078431028927,0.25042667030774496
369,0.23614404123899943,0.2550216935323606
370,0.23329306534994154,0.2721692056844967
371,0.23671711582024138,0.25114852153880235
372,0.23159401331169704,0.2591797511080016
373,0.23557192584461503,0.25235467637528797
374,0.23614404123899943,0.30446397078012155
375,0.25075724224416807,0.2497062019934829
376,0.23386133941775789,0.25211313870180974
377,0.2407554533433066,0.2574622849532736
378,0.23329306534994154,0.2506671337938237
379,0.2401756785387489,0.2631332584904517
380,0.23272575270264356,0.26787811016863244
381,0.23901899623670508,0.2668746982653022
382,0.23272575270264356,0.24898711792736358
383,0.23046612441853243,0.25844278301710927
384,0.3573977439135379,0.2653740698655859
385,0.24425413731573867,0.2557522706650723
386,0.246605629724835,0.2567285080374613
387,0.25435258093170715,0.2721692056844967
388,0.39461414676900103,0.2579522300624085
389,0.4144926092799379,0.24994620435810794
390,0.2901631739899459,0.2633816358831941
391,0.23844208982484444,0.28062073825562517
392,0.25435258093170715,0.24946635343441698
393,0.25435258093170715,0.25526506666350934
394,0.23386133941775789,0.2538071188027468
395,0.29344314234081736,0.2961229712797522
396,0.2672011640288392,0.2653740698655859
397,0.3088056345111748,0.24922665872958907
398,0.27346249756390306,0.2547784730557208
399,0.23443057448169372,0.25308020868102804
400,0.23102958736143672,0.2661237099011442
401,0.26844611757546516,0.27547951618964556
402,0.3961318374417995,0.24946635343441698
403,0.24133618317406047,0.24946635343441698
404,0.2430840970511949,0.26762703304198515
405,0.23557192584461503,0.2589339433372941
406,0.251951921926813,0.25550859239318185
407,0.23386133941775789,0.2594257105377026
408,0.34510161972429243,0.2506671337938237
409,0.23671711582024138,0.26090464848983624
410,0.23159401331169704,0.24922665872958907
411,0.23729114910795968,0.25018636047929826
412,0.34797695982864574,0.26562379994597446
413,0.23729114910795968,0.24922665872958907
414,0.23671711582024138,0.25308020868102804
415,0.23159401331169704,0.2497062019934829
416,0.23159401331169704,0.2591797511080016
417,0.23729114910795968,0.2631332584904517
418,0.23386133941775789,0.2518717543297415
419,0.2875548680372812,0.2731851063836568
420,0.2448405848988441,0.9149309990576111
421,0.23102958736143672,0.26139883825471244
422,0.24425413731573867,0.24994620435810794
423,0.37284880740630033,0.25042667030774496
424,0.34510161972429243,0.25042667030774496
425,0.2448405848988441,0.25163052331092234
426,0.23329306534994154,0.27522399275420273
427,0.27472568719957563,0.24922665872958907
428,0.2321594018891565,0.24898711792736358
429,0.23159401331169704,0.26189363239558155
430,0.2321594018891565,0.24922665872958907
431,0.24133618317406047,0.2788146654595003
432,0.3566690313136283,0.24946635343441698
433,0.2759924952594213,0.264875059847429
434,0.23102958736143672,0.2889672302064984
435,0.2759924952594213,0.27855723785676184
436,0.23046612441853243,0.24922665872958907
437,0.24250050561675954,0.2567285080374613
438,0.2495663374578047,0.2509077508875949
439,0.24133618317406047,0.2497062019934829
440,0.25919891138108236,0.24994620435810794
441,0.23046612441853243,0.2497062019934829
442,0.23729114910795968,0.2497062019934829
443,0.25016131760801674,0.2574622849532736
444,0.2299036248521578,0.2589339433372941
445,0.3142522270214603,0.25235467637528797
446,0.23046612441853243,0.24922665872958907
447,0.45424580799991654,0.2589339433372941
448,0.44403618380137716,0.49324249620668625
449,0.23102958736143672,0.2518717543297415
450,0.3135685585595535,0.2506671337938237
451,0.23443057448169372,0.44923666769384346
452,0.23844208982484444,0.25308020868102804
453,0.2299036248521578,0.24922665872958907
454,0.23046612441853243,0.2506671337938237
455,0.2299036248521578,0.24922665872958907
456,0.23671711582024138,0.25526506666350934
457,0.23329306534994154,0.4597136867289198
458,0.23329306534994154,0.24946635343441698
459,0.23614404123899943,0.26189363239558155
460,0.23046612441853243,0.24922665872958907
461,0.3465378890669797,0.24946635343441698
462,0.23844208982484444,0.27242295901463515
463,0.23272575270264356,0.26462578004796306
464,0.2531503702913418,0.2579522300624085
465,0.2585898490853164,0.2562400846086791
466,0.23159401331169704,0.2688839110752445
467,0.23159401331169704,0.254049728107903
468,0.23500077010621354,0.2709026610103361
469,0.23159401331169704,0.2643766504798919
470,0.2395968593203726,0.27522399275420273
471,0.23329306534994154,0.2691357340346593
472,0.2299036248521578,0.2506671337938237
473,0.2321594018891565,0.2604110636122129
474,0.2715745191850825,0.2550216935323606
475,0.24778707133322905,0.35300285098693396
476,0.24133618317406047,0.27369394331819674
477,0.2321594018891565,0.2509077508875949
478,0.2321594018891565,0.27907223893697275
479,0.23729114910795968,0.2739485831521723
480,0.26906996956330886,0.24922665872958907
481,0.23159401331169704,0.28165597743633575
482,0.23159401331169704,0.2604110636122129
483,0.245427983265105,0.2513894456968743
484,0.24250050561675954,0.25235467637528797
485,0.36766774226037957,0.2528382114175303
486,0.28302415867482517,0.254049728107903
487,0.2901631739899459,0.2594257105377026
488,0.39993476853542037,0.27166214318569587
489,0.3000676028717521,0.25429249028830736
490,0.25075724224416807,0.266373889635645
491,0.26348838543775677,0.27701574045909455
492,0.23786614061048775,0.27140883417325434
493,0.27283226274657685,0.2691357340346593
494,0.2395968593203726,0.25819743058894706
495,0.2531503702913418,0.25235467637528797
496,0.23159401331169704,0.25114852153880235
497,0.23102958736143672,0.2547784730557208
498,0.23046612441853243,0.24946635343441698
499,0.2401756785387489,0.24946635343441698
500,0.2299036248521578,0.27675933639707834
501,0.2299036248521578,0.254049728107903
502,0.23729114910795968,0.2550216935323606
503,0.23046612441853243,0.25356466242722453
504,0.23046612441853243,0.2538071188027468
505,0.23729114910795968,0.25819743058894706
506,0.25075724224416807,0.24946635343441698
507,0.24719587647789226,0.25356466242722453
508,0.24719587647789226,0.2509077508875949
509,0.23500077010621354,0.24946635343441698
510,0.23102958736143672,0.24922665872958907
511,0.23159401331169704,0.24922665872958907
512,0.23786614061048775,0.25042667030774496
513,0.26595988508347007,0.2868668295452066
514,0.2980713009750816,0.26090464848983624
515,0.2321594018891565,0.25697294816461486
516,0.23729114910795968,0.2513894456968743
517,0.23386133941775789,0.2557522706650723
518,0.25495509505084873,0.2742033704565688
519,0.2321594018891565,0.25721754048940465
520,0.2567682624530033,0.24922665872958907
521,0.23272575270264356,0.2513894456968743
522,0.23046612441853243,0.3104627669367837
523,0.24601633176188248,0.24994620435810794
524,0.23671711582024138,0.25114852153880235
525,0.24719587647789226,0.24922665872958907
526,0.24250050561675954,0.25211313870180974
527,0.2641048754323242,0.26139883825471244
528,0.24778707133322905,0.25211313870180974
529,0.2395968593203726,0.2653740698655859
530,0.23102958736143672,0.25844278301710927
531,0.2401756785387489,0.25770718149734234
532,0.2567682624530033,0.28295328585974155
533,0.2299036248521578,0.25042667030774496
534,0.2407554533433066,0.2673761053010772
535,0.23443057448169372,0.25114852153880235
536,0.23500077010621354,0.26462578004796306
537,0.33300930928845385,0.2574622849532736
538,0.26472228939950543,0.27369394331819674
539,0.3115224134635468,0.26065778040836796
540,0.2994013203242788,0.27267686029389454
541,0.23046612441853243,0.24946635343441698
542,0.2628728204423532,0.2550216935323606
543,0.24191786745953953,0.255996101422554
544,0.2407554533433066,0.2533223590354024
545,0.27472568719957563,0.2533223590354024
546,0.2585898490853164,0.25042667030774496
547,0.2672011640288392,0.25844278301710927
548,0.24425413731573867,0.24922665872958907
549,0.24425413731573867,0.25526506666350934
550,0.2448405848988441,0.277785831165439
551,0.24250050561675954,0.26090464848983624
552,0.24719587647789226,0.2631332584904517
553,0.2579817195568866,0.2729309094433288
554,0.23159401331169704,0.2871288801297004
555,0.23046612441853243,0.2876534099336857
556,0.23614404123899943,0.2557522706650723
557,0.23272575270264356,0.25042667030774496
558,0.27346249756390306,0.30121952219251025
559,0.24425413731573867,0.2643766504798919
560,0.245427983265105,0.25429249028830736
561,0.3000676028717521,0.2706497970140768
562,0.3365439783501932,0.25042667030774496
563,0.23729114910795968,0.2633816358831941
564,0.2579817195568866,0.25042667030774496
565,0.7617699170204697,0.25042667030774496
566,0.31699494758174174,0.25770718149734234
567,0.24250050561675954,0.24946635343441698
568,0.23102958736143672,0.2509077508875949
569,0.24191786745953953,0.2509077508875949
570,0.30408300785573505,0.2506671337938237
571,0.23671711582024138,0.2701445145750001
572,0.2299036248521578,0.2616461598103055
573,0.5703070227302792,0.2623890303959627
574,0.25255067541971915,0.25042667030774496
575,0.23844208982484444,0.24922665872958907
576,0.27472568719957563,0.24922665872958907
577,0.23102958736143672,0.24946635343441698
578,0.2696947368633029,0.2579522300624085
579,0.4152632036748122,0.24946635343441698
580,0.2967446874112341,0.2658736799811523
581,0.3232125767042062,0.2589339433372941
582,0.2715745191850825,0.2509077508875949
583,0.23046612441853243,0.25114852153880235
584,0.2967446874112341,0.25844278301710927
585,0.23159401331169704,0.24922665872958907
586,0.2561629366725455,0.3017588967655113
587,0.4129526786743741,0.24898711792736358
588,0.27032041833661874,0.24994620435810794
589,0.23557192584461503,0.2574622849532736
590,0.23500077010621354,0.3066378141835097
591,0.24778707133322905,0.25018636047929826
592,0.245427983265105,0.25721754048940465
593,0.2448405848988441,0.27369394331819674
594,0.2585898490853164,0.25211313870180974
595,0.2299036248521578,0.2579522300624085
596,0.23671711582024138,0.25018636047929826
597,0.245427983265105,0.2611516677931992
598,0.3128856988145737,0.26090464848983624
599,0.24837921359123974,0.24946635343441698
600,0.23329306534994154,0.25526506666350934
601,0.29608266204684297,0.2910767325957481
602,0.28950978711359154,0.266373889635645
603,0.3472570755710606,0.52076317506933
604,0.23386133941775789,0.24922665872958907
605,0.246605629724835,0.27242295901463515
606,0.23901899623670508,0.25163052331092234
607,0.23901899623670508,0.2653740698655859
608,0.24133618317406047,0.27984583374254635
609,0.23443057448169372,0.2706497970140768
610,0.2622581814602786,0.25648422016617844
611,0.2561629366725455,0.264875059847429
612,0.23557192584461503,0.2604110636122129
613,0.24778707133322905,0.28791588895637577
614,0.2407554533433066,0.26139883825471244
615,0.246605629724835,0.24922665872958907
616,0.246605629724835,0.26288503173414757
617,0.23272575270264356,0.25697294816461486
618,0.2299036248521578,0.2538071188027468
619,0.23102958736143672,0.25308020868102804
620,0.2882056326094671,0.2668746982653022
621,0.23159401331169704,0.35446662397959044
622,0.25255067541971915,0.24898711792736358
623,0.23272575270264356,0.2795878231663588
624,0.25255067541971915,0.2547784730557208
625,0.2299036248521578,0.31569542639333337
626,0.25255067541971915,0.2506671337938237
627,0.23329306534994154,0.2780428206232203
628,0.23443057448169372,0.25114852153880235
629,0.27346249756390306,0.24946635343441698
630,0.23272575270264356,0.25721754048940465
631,0.3893183848370969,0.2691357340346593
632,0.23046612441853243,0.2518717543297415
633,0.23671711582024138,0.2594257105377026
634,0.23443057448169372,0.27496861638104225
635,0.24366864115675133,0.26863223713515383
636,0.2537510057349299,0.26762703304198515
637,0.25016131760801674,0.2547784730557208
638,0.23046612441853243,0.25042667030774496
639,0.24837921359123974,0.25042667030774496
640,0.8135883346084077,0.25114852153880235
641,0.26844611757546516,0.24922665872958907
642,0.2555585472494583,0.2509077508875949
643,0.23272575270264356,0.24922665872958907
644,0.27472568719957563,0.28165597743633575
645,0.2715745191850825,0.35124995915430324
646,0.2489723025405126,0.2528382114175303
647,0.23046612441853243,0.26090464848983624
648,0.23671711582024138,0.320417265184459
649,0.23159401331169704,0.31874646627277015
650,0.2888572728086839,0.25967182156492913
651,0.23159401331169704,0.24922665872958907
652,0.2849605959943928,0.2557522706650723
653,0.23272575270264356,0.25868828728672344
654,0.23272575270264356,0.24898711792736358
655,0.3365439783501932,0.2574622849532736
656,0.2555585472494583,0.2633816358831941
657,0.2810957072850238,0.25308020868102804
658,0.26595988508347007,0.29425793749931844
659,0.2759924952594213,0.26139883825471244
660,0.23500077010621354,0.30636561053296574
661,0.24250050561675954,0.25018636047929826
662,0.4144926092799379,0.2528382114175303
663,0.3639855226078479,0.25042667030774496
664,0.30408300785573505,0.3066378141835097
665,0.23159401331169704,0.3668678994457418
666,0.6414115126225867,0.2567285080374613
667,0.3365439783501932,0.25235467637528797
668,0.23729114910795968,0.25648422016617844
669,0.24601633176188248,0.25868828728672344
670,0.3190603795995754,0.27140883417325434
671,0.23046612441853243,0.2706497970140768
672,0.40834320595537477,0.2528382114175303
673,0.25919891138108236,0.28165597743633575
674,0.23844208982484444,0.2497062019934829
675,0.28302415867482517,0.25844278301710927
676,0.23329306534994154,0.2729309094433288
677,0.23844208982484444,0.27166214318569587
678,0.3149367021871301,0.25648422016617844
679,0.23671711582024138,0.2842542051761504
680,0.3142522270214603,0.2538071188027468
681,0.2513541106073722,0.2513894456968743
682,0.2321594018891565,0.2497062019934829
683,0.2407554533433066,0.2545354052892549
684,0.23272575270264356,0.2497062019934829
685,0.23500077010621354,0.28634315750066114
686,0.2401756785387489,0.25429249028830736
687,0.3287923991563648,0.25429249028830736
688,0.23443057448169372,0.2929299724999839
689,0.23500077010621354,0.2651244898096321
690,0.23046612441853243,0.2513894456968743
691,0.23614404123899943,0.24898711792736358
692,0.2585898490853164,0.24994620435810794
693,0.23046612441853243,0.26412767121154396
694,0.23272575270264356,0.25697294816461486
695,0.23159401331169704,0.2845148213222726
696,0.246605629724835,0.2633816358831941
697,0.23102958736143672,0.25648422016617844
698,0.23901899623670508,0.25550859239318185
699,0.23159401331169704,0.24922665872958907
700,0.23844208982484444,0.2873910736252701
