Index,p_calibrated_nts_test,p_calibrated_nts_cal
92,0.2201078840269772,0.26128577881881976
93,0.22268274413810293,0.24944677822995878
94,0.7202460851014465,0.2856169218639384
95,0.2580907640507457,0.3887032323577669
96,0.27363650079185,0.25551219087514554
97,0.2296536898065318,0.2589662597195299
98,0.37444514807796736,0.2799138128655354
99,0.2524118416220314,0.2608982613647495
100,0.5198194105001592,0.2490708991928844
101,0.4221314419911831,0.29430096592641686
102,0.22182207631378137,0.2687189607157432
103,0.22096378936700875,0.26245056101513453
104,0.47255596106996317,0.2517099949988411
105,0.22268274413810293,0.2490708991928844
106,0.2201078840269772,0.251331847622365
107,0.2201078840269772,0.24869539887517875
108,0.2201078840269772,0.2520885197512532
109,0.2201078840269772,0.251331847622365
110,0.22096378936700875,0.24982303580020765
111,0.22268274413810293,0.24982303580020765
112,0.2542955838449221,0.24944677822995878
113,0.35941088298214147,0.270300774785064
114,0.24405000444458916,0.2778939418226887
115,0.21925436095995823,0.25666017753009296
116,0.2959393868159605,0.25474874253769414
117,0.24589186808919777,0.25973794228506736
118,0.21925436095995823,0.25436758184957825
119,0.2201078840269772,0.2835721034512709
120,0.21925436095995823,0.2558944780925191
121,0.2806183845768899,0.2581960701649042
122,0.2542955838449221,0.24982303580020765
123,0.24405000444458916,0.27188843826676373
124,0.21925436095995823,0.251331847622365
125,0.27861250447268465,0.2758830620300953
126,0.23587777476362298,0.2490708991928844
127,0.2201078840269772,0.29014651798919877
128,0.24774307682698293,0.26012434285451563
129,0.22096378936700875,0.29806945456575346
130,0.33128044428426867,0.24869539887517875
131,0.4257793697106667,0.26245056101513453
132,0.21925436095995823,0.2643992823212049
133,0.22614920740699093,0.257811535851738
134,0.2836436602885535,0.26635724760540236
135,0.2349815250245632,0.251331847622365
136,0.41849199040022556,0.29388396306584186
137,0.3117343945572758,0.25474874253769414
138,0.22268274413810293,0.26283956419105187
139,0.23230695564258316,0.2501996717155326
140,0.2505373653320166,0.2659649166212395
141,0.23230695564258316,0.5073277381551148
142,0.21925436095995823,0.5068256727000505
143,0.22096378936700875,0.26518136100661704
144,0.2505373653320166,0.26012434285451563
145,0.3651625248177582,0.28767056467406726
146,0.29801847773760093,0.2501996717155326
147,0.22441121918610818,0.2520885197512532
148,0.2201078840269772,0.27069714300737346
149,0.30430581846509586,0.2679302530145765
150,0.24496976685071792,0.3230029630199512
151,0.22096378936700875,0.2791047881649473
152,0.24589186808919777,0.37213472782928425
153,0.22096378936700875,0.25973794228506736
154,0.22096378936700875,0.26245056101513453
155,0.22789670066975765,0.26361868268622324
156,0.2766154492506111,0.2562771403844475
157,0.30641810599653696,0.2536063884999349
158,0.2816246210424421,0.347161990696237
159,0.2201078840269772,0.26206192889329016
160,0.27462725916542347,0.26245056101513453
161,0.3022017475439847,0.277491045239034
162,0.23408763746252956,0.2490708991928844
163,0.23767735359318348,0.2490708991928844
164,0.22268274413810293,0.2839803589695264
165,0.2505373653320166,0.25398679709994587
166,0.2201078840269772,0.24982303580020765
167,0.2201078840269772,0.3061154423693437
168,0.2201078840269772,0.24982303580020765
169,0.22789670066975765,0.257811535851738
170,0.23053574217677786,0.27069714300737346
171,0.33128044428426867,0.3282961542740807
172,0.2600021480854601,0.2581960701649042
173,0.31926109353595244,0.2589662597195299
174,0.24496976685071792,0.2605111159618671
175,0.21925436095995823,0.24982303580020765
176,0.22877400886765764,0.2490708991928844
177,0.2657911274020397,0.2811300338256094
178,0.2201078840269772,0.2501996717155326
179,0.24405000444458916,0.3581668179029066
180,0.23767735359318348,0.25551219087514554
181,0.24774307682698293,0.3116899014598468
182,0.27761287120654426,0.251331847622365
183,0.3469003647260846,0.2738812143237636
184,0.3106671011551928,0.270300774785064
185,0.614836628053249,0.258580978198352
186,0.2657911274020397,0.2490708991928844
187,0.22441121918610818,0.29221940722797807
188,0.22182207631378137,0.2643992823212049
189,0.22268274413810293,0.2490708991928844
190,0.22527902463394064,0.2562771403844475
191,0.2201078840269772,0.24944677822995878
192,0.27264797324009776,0.26128577881881976
193,0.23767735359318348,0.2989106576418828
194,0.2201078840269772,0.2581960701649042
195,0.3756121595809939,0.24944677822995878
196,0.23053574217677786,0.2490708991928844
197,0.23053574217677786,0.25666017753009296
198,0.3457731589350901,0.26206192889329016
199,0.23408763746252956,0.26167366807776327
200,0.22702176645671385,0.25398679709994587
201,0.23587777476362298,0.2517099949988411
202,0.32360508673057886,0.3274108736733612
203,0.2619226901432078,0.34398216306752494
204,0.23230695564258316,0.24944677822995878
205,0.29283657737985397,0.25322635625875006
206,0.3053609386951283,0.2570435893066708
207,0.24589186808919777,0.3744843523323855
208,0.22268274413810293,0.25935191449392614
209,0.3457731589350901,0.250954077819481
210,0.22702176645671385,0.26128577881881976
211,0.25524092184632396,0.25474874253769414
212,0.22789670066975765,0.24982303580020765
213,0.2331961137876532,0.2782971980604399
214,0.2542955838449221,0.29806945456575346
215,0.2331961137876532,0.30953929958219145
216,0.26482060871856955,0.2687189607157432
217,0.2524118416220314,0.28808234805083527
218,0.23053574217677786,0.3540217326206944
219,0.26385236029121617,0.24944677822995878
220,0.4404482162109338,0.2536063884999349
221,0.2505373653320166,0.2710938765262559
222,0.2505373653320166,0.2787008136194777
223,0.21925436095995823,0.24982303580020765
224,0.2887293054071437,0.35127043347838893
225,0.3767806175294966,0.29722961518537266
226,0.3011528108191841,0.2714909750454721
227,0.2468163056187118,0.3331869185987281
228,0.21925436095995823,0.2667499470119521
229,0.9950695097576946,0.2574273754894475
230,0.23948635890977912,0.26012434285451563
231,0.23142016460277465,0.26245056101513453
232,0.26288638612332504,0.26128577881881976
233,0.2235457920475416,0.25973794228506736
234,0.3944728714927311,0.257811535851738
235,0.24405000444458916,0.24944677822995878
236,0.2836436602885535,0.33140423037027705
237,0.26773895914772866,0.258580978198352
238,0.6427195445991043,0.2738812143237636
239,0.6335216203895674,0.2490708991928844
240,0.2201078840269772,0.40504880586455977
241,0.28770785068477805,0.25284670058366543
242,0.47503866877515655,0.26361868268622324
243,0.2468163056187118,0.2766863323550393
244,0.24867217903052766,0.2687189607157432
245,0.23230695564258316,0.2758830620300953
246,0.22702176645671385,0.2659649166212395
247,0.5740512394727324,0.2589662597195299
248,0.22789670066975765,0.2605111159618671
249,0.2706776292698632,0.270300774785064
250,0.2201078840269772,0.2490708991928844
251,0.22614920740699093,0.27188843826676373
252,0.27264797324009776,0.29513600544346774
253,0.2201078840269772,0.2570435893066708
254,0.2201078840269772,0.26832442334931517
255,0.24405000444458916,0.2490708991928844
256,0.2201078840269772,0.2605111159618671
257,0.26482060871856955,0.28767056467406726
258,0.2201078840269772,0.26361868268622324
259,0.22096378936700875,0.24982303580020765
260,0.23053574217677786,0.2551302789512202
261,0.2542955838449221,0.2517099949988411
262,0.23767735359318348,0.251331847622365
263,0.22096378936700875,0.2856169218639384
264,0.3457731589350901,0.2589662597195299
265,0.24496976685071792,0.27069714300737346
266,0.40883106527689134,0.2490708991928844
267,0.23230695564258316,0.26322893816681725
268,0.22268274413810293,0.3044114741974503
269,0.24405000444458916,0.2490708991928844
270,0.41003499913777036,0.2799138128655354
271,0.33128044428426867,0.2589662597195299
272,0.21925436095995823,0.25666017753009296
273,0.22182207631378137,0.26518136100661704
274,0.2201078840269772,0.26128577881881976
275,0.4318770549050965,0.25474874253769414
276,0.2296536898065318,0.2490708991928844
277,0.22614920740699093,0.250954077819481
278,0.2201078840269772,0.2574273754894475
279,0.22789670066975765,0.26206192889329016
280,0.2431325833414174,0.26479013691443637
281,0.22789670066975765,0.24944677822995878
282,0.2201078840269772,0.24944677822995878
283,0.2201078840269772,0.2762845167101087
284,0.2331961137876532,0.250954077819481
285,0.21925436095995823,0.2750812368532105
286,0.22877400886765764,0.26283956419105187
287,0.22614920740699093,0.25935191449392614
288,0.2331961137876532,0.26167366807776327
289,0.23677638490181166,0.2831642027413117
290,0.26385236029121617,0.257811535851738
291,0.22268274413810293,0.2505766857859283
292,0.24496976685071792,0.26635724760540236
293,0.23053574217677786,0.3022890367970367
294,0.2235457920475416,0.2671430145667549
295,0.22441121918610818,0.3022890367970367
296,0.22702176645671385,0.3108286792158506
297,0.41003499913777036,0.2490708991928844
298,0.2331961137876532,0.2551302789512202
299,0.34464768299928267,0.2536063884999349
300,0.23858067892346504,0.277491045239034
301,0.22614920740699093,0.3549409947730282
302,0.5655077522476136,0.2778939418226887
303,0.5024029322300294,0.25474874253769414
304,0.22096378936700875,0.31298417861117306
305,0.29386872843220474,0.2490708991928844
306,0.27264797324009776,0.24944677822995878
307,0.22096378936700875,0.2517099949988411
308,0.32578860314467245,0.4927659510375787
309,0.22527902463394064,0.4927659510375787
310,0.2296536898065318,0.24982303580020765
311,0.2422175059413506,0.270300774785064
312,0.22268274413810293,0.26012434285451563
313,0.21925436095995823,0.2558944780925191
314,0.4064264885406478,0.2501996717155326
315,0.24589186808919777,0.26635724760540236
316,0.21925436095995823,0.24944677822995878
317,0.23677638490181166,0.25322635625875006
318,0.22268274413810293,0.33542200329049116
319,0.23230695564258316,0.2679302530145765
320,0.3085385530180986,0.24944677822995878
321,0.2580907640507457,0.24869539887517875
322,0.4404482162109338,0.2517099949988411
323,0.2580907640507457,0.269113864829704
324,0.32797970872993926,0.49778712157183397
325,0.22614920740699093,0.2947183135240645
326,0.5111145444473992,0.2884944821456182
327,0.24039439150037012,0.30953929958219145
328,0.24039439150037012,0.26283956419105187
329,0.21925436095995823,0.26361868268622324
330,0.23858067892346504,0.2570435893066708
331,0.4800076655076561,0.27228626588985183
332,0.21925436095995823,0.34670688578485165
333,0.2201078840269772,0.2551302789512202
334,0.23587777476362298,0.24944677822995878
335,0.28975291140195936,0.2490708991928844
336,0.2600021480854601,0.257811535851738
337,0.22096378936700875,0.26012434285451563
338,0.31494826101272155,0.3056889506661508
339,0.2706776292698632,0.250954077819481
340,0.30641810599653696,0.27428085938080526
341,0.22441121918610818,0.27188843826676373
342,0.22441121918610818,0.2872591323974801
343,0.2431325833414174,0.25666017753009296
344,0.2431325833414174,0.26832442334931517
345,0.2431325833414174,0.25551219087514554
346,0.5111145444473992,0.251331847622365
347,0.4404482162109338,0.258580978198352
348,0.2235457920475416,0.26518136100661704
349,0.2571385153208423,0.24944677822995878
350,0.22789670066975765,0.26753644999367554
351,0.24774307682698293,0.2558944780925191
352,0.22182207631378137,0.26322893816681725
353,0.2201078840269772,0.25551219087514554
354,0.21925436095995823,0.2501996717155326
355,0.22182207631378137,0.2490708991928844
356,0.24589186808919777,0.2517099949988411
357,0.22702176645671385,0.24944677822995878
358,0.2235457920475416,0.423077826761154
359,0.22527902463394064,0.2505766857859283
360,0.2887293054071437,0.24944677822995878
361,0.2201078840269772,0.2517099949988411
362,0.22614920740699093,0.3108286792158506
363,0.23677638490181166,0.2505766857859283
364,0.24130477457433408,0.2501996717155326
365,0.2331961137876532,0.2505766857859283
366,0.22182207631378137,0.29975322093335854
367,0.22614920740699093,0.26283956419105187
368,0.3074773131900761,0.250954077819481
369,0.22877400886765764,0.2581960701649042
370,0.22441121918610818,0.2856169218639384
371,0.2296536898065318,0.2520885197512532
372,0.22182207631378137,0.26479013691443637
373,0.22789670066975765,0.25398679709994587
374,0.22877400886765764,0.3385635382984429
375,0.25147344370479136,0.24982303580020765
376,0.22527902463394064,0.2536063884999349
377,0.23587777476362298,0.26206192889329016
378,0.22441121918610818,0.251331847622365
379,0.2349815250245632,0.2710938765262559
380,0.2235457920475416,0.2787008136194777
381,0.2331961137876532,0.27708850864024254
382,0.2235457920475416,0.24869539887517875
383,0.2201078840269772,0.26361868268622324
384,0.4269971638474565,0.27468086699544353
385,0.24130477457433408,0.25935191449392614
386,0.24496976685071792,0.2608982613647495
387,0.2571385153208423,0.2856169218639384
388,0.48871234396625746,0.26283956419105187
389,0.5210621044570914,0.2501996717155326
390,0.31494826101272155,0.2714909750454721
391,0.23230695564258316,0.2993317694795264
392,0.2571385153208423,0.24944677822995878
393,0.2571385153208423,0.258580978198352
394,0.22527902463394064,0.2562771403844475
395,0.32034419095887523,0.3247624106910134
396,0.27761287120654426,0.27468086699544353
397,0.3457731589350901,0.2490708991928844
398,0.28770785068477805,0.257811535851738
399,0.22614920740699093,0.2551302789512202
400,0.22096378936700875,0.2758830620300953
401,0.27961434397866347,0.29097463013073366
402,0.491200884323735,0.24944677822995878
403,0.23677638490181166,0.24944677822995878
404,0.23948635890977912,0.2782971980604399
405,0.22789670066975765,0.2643992823212049
406,0.2533525560406439,0.2589662597195299
407,0.22527902463394064,0.26518136100661704
408,0.4064264885406478,0.251331847622365
409,0.2296536898065318,0.26753644999367554
410,0.22182207631378137,0.2490708991928844
411,0.23053574217677786,0.2505766857859283
412,0.4112400120714488,0.2750812368532105
413,0.23053574217677786,0.2490708991928844
414,0.2296536898065318,0.2551302789512202
415,0.22182207631378137,0.24982303580020765
416,0.22182207631378137,0.26479013691443637
417,0.23053574217677786,0.2710938765262559
418,0.22527902463394064,0.25322635625875006
419,0.3106671011551928,0.2872591323974801
420,0.2422175059413506,0.9872822682018176
421,0.22096378936700875,0.26832442334931517
422,0.24130477457433408,0.2501996717155326
423,0.4527533309368965,0.250954077819481
424,0.4064264885406478,0.250954077819481
425,0.2422175059413506,0.25284670058366543
426,0.22441121918610818,0.2905603998691777
427,0.28975291140195936,0.2490708991928844
428,0.22268274413810293,0.24869539887517875
429,0.22182207631378137,0.269113864829704
430,0.22268274413810293,0.2490708991928844
431,0.23677638490181166,0.29639114294789504
432,0.4257793697106667,0.24944677822995878
433,0.2918065534306213,0.2738812143237636
434,0.22096378936700875,0.31298417861117306
435,0.2918065534306213,0.29597242057589085
436,0.2201078840269772,0.2490708991928844
437,0.23858067892346504,0.2608982613647495
438,0.24960360947441293,0.2517099949988411
439,0.23677638490181166,0.24982303580020765
440,0.26482060871856955,0.2501996717155326
441,0.2201078840269772,0.24982303580020765
442,0.23053574217677786,0.24982303580020765
443,0.2505373653320166,0.26206192889329016
444,0.21925436095995823,0.2643992823212049
445,0.3548383908826978,0.25398679709994587
446,0.2201078840269772,0.2490708991928844
447,0.5837610881813563,0.2643992823212049
448,0.5679529536436756,0.6419193461284949
449,0.22096378936700875,0.25322635625875006
450,0.3536993605658897,0.251331847622365
451,0.22614920740699093,0.5760328546309367
452,0.23230695564258316,0.2551302789512202
453,0.21925436095995823,0.2490708991928844
454,0.2201078840269772,0.251331847622365
455,0.21925436095995823,0.2490708991928844
456,0.2296536898065318,0.258580978198352
457,0.22441121918610818,0.5921340932006726
458,0.22441121918610818,0.24944677822995878
459,0.22877400886765764,0.269113864829704
460,0.2201078840269772,0.2490708991928844
461,0.40883106527689134,0.24944677822995878
462,0.23230695564258316,0.2860269459594665
463,0.2235457920475416,0.27348193213675487
464,0.25524092184632396,0.26283956419105187
465,0.26385236029121617,0.26012434285451563
466,0.22182207631378137,0.28031886234071207
467,0.22182207631378137,0.25666017753009296
468,0.22702176645671385,0.2835721034512709
469,0.22182207631378137,0.2730830131301858
470,0.23408763746252956,0.2905603998691777
471,0.22441121918610818,0.2807242694424348
472,0.21925436095995823,0.251331847622365
473,0.22268274413810293,0.2667499470119521
474,0.2846564522316913,0.2581960701649042
475,0.2468163056187118,0.4196496256262594
476,0.23677638490181166,0.28808234805083527
477,0.22268274413810293,0.2517099949988411
478,0.22268274413810293,0.29681020795962243
479,0.23053574217677786,0.2884944821456182
480,0.2806183845768899,0.2490708991928844
481,0.22182207631378137,0.3010196085791331
482,0.22182207631378137,0.2667499470119521
483,0.2431325833414174,0.25246742168002656
484,0.23858067892346504,0.25398679709994587
485,0.44413277638928883,0.25474874253769414
486,0.30325275240725785,0.25666017753009296
487,0.31494826101272155,0.26518136100661704
488,0.4974238735562355,0.2847979329827316
489,0.33128044428426867,0.2570435893066708
490,0.25147344370479136,0.2762845167101087
491,0.27166168119623496,0.2934673053555813
492,0.23142016460277465,0.2843889689345444
493,0.28668855308180335,0.2807242694424348
494,0.23408763746252956,0.26322893816681725
495,0.25524092184632396,0.25398679709994587
496,0.22182207631378137,0.2520885197512532
497,0.22096378936700875,0.257811535851738
498,0.2201078840269772,0.24944677822995878
499,0.2349815250245632,0.24944677822995878
500,0.21925436095995823,0.29305099320680184
501,0.21925436095995823,0.25666017753009296
502,0.23053574217677786,0.2581960701649042
503,0.2201078840269772,0.2558944780925191
504,0.2201078840269772,0.2562771403844475
505,0.23053574217677786,0.26322893816681725
506,0.25147344370479136,0.24944677822995878
507,0.24589186808919777,0.2558944780925191
508,0.24589186808919777,0.2517099949988411
509,0.22702176645671385,0.24944677822995878
510,0.22096378936700875,0.2490708991928844
511,0.22182207631378137,0.2490708991928844
512,0.23142016460277465,0.250954077819481
513,0.2756202435981465,0.30953929958219145
514,0.32797970872993926,0.26753644999367554
515,0.22268274413810293,0.26128577881881976
516,0.23053574217677786,0.25246742168002656
517,0.22527902463394064,0.25935191449392614
518,0.2580907640507457,0.2889069665741823
519,0.22268274413810293,0.26167366807776327
520,0.260961276204323,0.2490708991928844
521,0.2235457920475416,0.25246742168002656
522,0.2201078840269772,0.3485289799029933
523,0.24405000444458916,0.2501996717155326
524,0.2296536898065318,0.2520885197512532
525,0.24589186808919777,0.2490708991928844
526,0.23858067892346504,0.2536063884999349
527,0.27264797324009776,0.26832442334931517
528,0.2468163056187118,0.2536063884999349
529,0.23408763746252956,0.27468086699544353
530,0.22096378936700875,0.26361868268622324
531,0.2349815250245632,0.26245056101513453
532,0.260961276204323,0.30313700548079014
533,0.21925436095995823,0.250954077819481
534,0.23587777476362298,0.2778939418226887
535,0.22614920740699093,0.2520885197512532
536,0.22702176645671385,0.27348193213675487
537,0.38617892130358467,0.26206192889329016
538,0.27363650079185,0.28808234805083527
539,0.35029226073014,0.2671430145667549
540,0.3301783339165469,0.2864373226631791
541,0.2201078840269772,0.24944677822995878
542,0.2706776292698632,0.2581960701649042
543,0.23767735359318348,0.25973794228506736
544,0.23587777476362298,0.25551219087514554
545,0.28975291140195936,0.25551219087514554
546,0.26385236029121617,0.250954077819481
547,0.27761287120654426,0.26361868268622324
548,0.24130477457433408,0.2490708991928844
549,0.24130477457433408,0.258580978198352
550,0.2422175059413506,0.2947183135240645
551,0.23858067892346504,0.26753644999367554
552,0.24589186808919777,0.2710938765262559
553,0.26288638612332504,0.28684805160117294
554,0.22182207631378137,0.30996876497080067
555,0.2201078840269772,0.3108286792158506
556,0.22877400886765764,0.25935191449392614
557,0.2235457920475416,0.250954077819481
558,0.28770785068477805,0.3331869185987281
559,0.24130477457433408,0.2730830131301858
560,0.2431325833414174,0.2570435893066708
561,0.33128044428426867,0.2831642027413117
562,0.39209673239830356,0.250954077819481
563,0.23053574217677786,0.2714909750454721
564,0.26288638612332504,0.250954077819481
565,0.9205154255649481,0.250954077819481
566,0.35941088298214147,0.26245056101513453
567,0.23858067892346504,0.24944677822995878
568,0.22096378936700875,0.2517099949988411
569,0.23767735359318348,0.2517099949988411
570,0.3379317057985118,0.251331847622365
571,0.2296536898065318,0.2823494671821266
572,0.21925436095995823,0.2687189607157432
573,0.7446273605314261,0.2699047721535483
574,0.2542955838449221,0.250954077819481
575,0.23230695564258316,0.2490708991928844
576,0.28975291140195936,0.2490708991928844
577,0.22096378936700875,0.24944677822995878
578,0.2816246210424421,0.26283956419105187
579,0.5223045377984582,0.24944677822995878
580,0.32578860314467245,0.27548196863760593
581,0.36979180063173955,0.2643992823212049
582,0.2846564522316913,0.2517099949988411
583,0.2201078840269772,0.2520885197512532
584,0.32578860314467245,0.26361868268622324
585,0.22182207631378137,0.2490708991928844
586,0.2600021480854601,0.33408005949498115
587,0.5185764712544243,0.24869539887517875
588,0.28263304807296163,0.2501996717155326
589,0.22789670066975765,0.26206192889329016
590,0.22702176645671385,0.3421713545251145
591,0.2468163056187118,0.2505766857859283
592,0.2431325833414174,0.26167366807776327
593,0.2422175059413506,0.28808234805083527
594,0.26385236029121617,0.2536063884999349
595,0.21925436095995823,0.26283956419105187
596,0.2296536898065318,0.2505766857859283
597,0.2431325833414174,0.2679302530145765
598,0.3525619884807626,0.26753644999367554
599,0.24774307682698293,0.24944677822995878
600,0.22441121918610818,0.258580978198352
601,0.3246958919911518,0.31644982481514394
602,0.31387498217416915,0.2762845167101087
603,0.41003499913777036,0.6805823969862359
604,0.22527902463394064,0.2490708991928844
605,0.24496976685071792,0.2860269459594665
606,0.2331961137876532,0.25284670058366543
607,0.2331961137876532,0.27468086699544353
608,0.23677638490181166,0.29806945456575346
609,0.22614920740699093,0.2831642027413117
610,0.26969582199426007,0.2605111159618671
611,0.2600021480854601,0.2738812143237636
612,0.22789670066975765,0.2667499470119521
613,0.2468163056187118,0.31125912708587883
614,0.23587777476362298,0.26832442334931517
615,0.24496976685071792,0.2490708991928844
616,0.24496976685071792,0.27069714300737346
617,0.2235457920475416,0.26128577881881976
618,0.21925436095995823,0.2562771403844475
619,0.22096378936700875,0.2551302789512202
620,0.3117343945572758,0.27708850864024254
621,0.22182207631378137,0.42209756943618676
622,0.2542955838449221,0.24869539887517875
623,0.2235457920475416,0.2976493641973681
624,0.2542955838449221,0.257811535851738
625,0.21925436095995823,0.35724382807576827
626,0.2542955838449221,0.251331847622365
627,0.22441121918610818,0.29513600544346774
628,0.22614920740699093,0.2520885197512532
629,0.28770785068477805,0.24944677822995878
630,0.2235457920475416,0.26167366807776327
631,0.4800076655076561,0.2807242694424348
632,0.2201078840269772,0.25322635625875006
633,0.2296536898065318,0.26518136100661704
634,0.22614920740699093,0.29014651798919877
635,0.24039439150037012,0.2799138128655354
636,0.25618856678325275,0.2782971980604399
637,0.2505373653320166,0.257811535851738
638,0.2201078840269772,0.250954077819481
639,0.24774307682698293,0.250954077819481
640,0.9496608867273817,0.2520885197512532
641,0.27961434397866347,0.2490708991928844
642,0.2590453094909276,0.2517099949988411
643,0.2235457920475416,0.2490708991928844
644,0.28975291140195936,0.3010196085791331
645,0.2846564522316913,0.4167173139959638
646,0.24867217903052766,0.25474874253769414
647,0.2201078840269772,0.26753644999367554
648,0.2296536898065318,0.36512239321434337
649,0.22182207631378137,0.3623332137187339
650,0.3128036907799565,0.2655729543315988
651,0.22182207631378137,0.2490708991928844
652,0.30641810599653696,0.25935191449392614
653,0.2235457920475416,0.2640087974910784
654,0.2235457920475416,0.24869539887517875
655,0.39209673239830356,0.26206192889329016
656,0.2590453094909276,0.2714909750454721
657,0.3001059490982919,0.2551302789512202
658,0.2756202435981465,0.3216866546997841
659,0.2918065534306213,0.26832442334931517
660,0.22702176645671385,0.34171936746837617
661,0.23858067892346504,0.2505766857859283
662,0.5210621044570914,0.25474874253769414
663,0.4379954569609672,0.250954077819481
664,0.3379317057985118,0.3421713545251145
665,0.22182207631378137,0.4428003428654264
666,0.8232022499354,0.2608982613647495
667,0.39209673239830356,0.25398679709994587
668,0.23053574217677786,0.2605111159618671
669,0.24405000444458916,0.2640087974910784
670,0.3628571408864511,0.2843889689345444
671,0.2201078840269772,0.2831642027413117
672,0.5111145444473992,0.25474874253769414
673,0.26482060871856955,0.3010196085791331
674,0.23230695564258316,0.24982303580020765
675,0.30325275240725785,0.26361868268622324
676,0.22441121918610818,0.28684805160117294
677,0.23230695564258316,0.2847979329827316
678,0.35597906891039366,0.2605111159618671
679,0.2296536898065318,0.3052627917572231
680,0.3548383908826978,0.2562771403844475
681,0.2524118416220314,0.25246742168002656
682,0.22268274413810293,0.24982303580020765
683,0.23587777476362298,0.2574273754894475
684,0.2235457920475416,0.24982303580020765
685,0.22702176645671385,0.30868135472328756
686,0.2349815250245632,0.2570435893066708
687,0.3791218254189538,0.2570435893066708
688,0.22614920740699093,0.31949909418137923
689,0.22702176645671385,0.27428085938080526
690,0.2201078840269772,0.25246742168002656
691,0.22877400886765764,0.24869539887517875
692,0.26385236029121617,0.2501996717155326
693,0.2201078840269772,0.2726844576124343
694,0.2235457920475416,0.26128577881881976
695,0.22182207631378137,0.3056889506661508
696,0.24496976685071792,0.2714909750454721
697,0.22096378936700875,0.2605111159618671
698,0.2331961137876532,0.2589662597195299
699,0.22182207631378137,0.2490708991928844
700,0.23230695564258316,0.31039855834607705
701,0.24405000444458916,0.2843889689345444
